source_row_index,kepid,kepoi_name,label,processing_status,technical_status,qc_pass,model_data_available,qc_reasons,relative_path,npz_sha256,hard_failure_reason
4580,8423903,K07038.01,0,constructed,constructed_qc_pass,True,True,[],processed/8423903/K07038_01.npz,3bc6779405f05945d0483dbde602fedb745e20c3a7fba483ffbb58572ea38a68,
4581,8424002,K03497.01,1,constructed,constructed_qc_pass,True,True,[],processed/8424002/K03497_01.npz,32971db29f591e57d07a265e943ccbd6de5828b325f656e90ee73c29e56ca145,
4582,8426567,K01914.01,1,constructed,constructed_qc_pass,True,True,[],processed/8426567/K01914_01.npz,2aa9ada054b1672e01b0bef0306f62170ff6239b80170dcd0122601875a083d8,
4583,8429014,K07885.01,0,constructed,constructed_qc_pass,True,True,[],processed/8429014/K07885_01.npz,91ca998e37683b5ea7afa5e15166ea3bc71b06dcb7a8a0df40e38e235b057667,
4584,8429314,K02624.01,1,constructed,constructed_qc_pass,True,True,[],processed/8429314/K02624_01.npz,c46c40643f06ae2bab3f7e0777281c09ba8785f83a2ba4da90b6d8985d98e784,
4585,8429415,K02965.01,0,constructed,constructed_qc_pass,True,True,[],processed/8429415/K02965_01.npz,4f17bd52e86297407d53309c4e6ef6c734fc17bdc3302ed16f9f629aa3934f6f,
4586,8429450,K07039.01,0,constructed,constructed_qc_pass,True,True,[],processed/8429450/K07039_01.npz,87ab220c1a319113667b7eb8c0a6199b4ccf98c479773483599dc6d5cf26faa8,
4587,8429566,K02511.01,0,constructed,constructed_qc_pass,True,True,[],processed/8429566/K02511_01.npz,9d849615eaf428887f87a3e9b6e3423c7dfb9c082bdfbccf4974ba190da81797,
4588,8429668,K04449.01,0,constructed,constructed_qc_pass,True,True,[],processed/8429668/K04449_01.npz,4843b742f76facfa0be615db088bd0ef9c2866949bde61d9a2eeccd8fc17d0fe,
4591,8430105,K03873.01,0,constructed,constructed_qc_pass,True,True,[],processed/8430105/K03873_01.npz,c8583ea1dc8c936f0a7eada1caa9118abf6d5a5a120313fc228df7cd82950a9f,
4592,8430964,K03078.01,1,constructed,constructed_qc_pass,True,True,[],processed/8430964/K03078_01.npz,6b38d23e3fec15beff5140b14ad773fe31ce4348005dbbc6ded8808bdd1b6eb8,
4593,8432034,K05516.01,0,constructed,constructed_qc_fail,False,True,"[""valid_quarters_below_8""]",processed/8432034/K05516_01.npz,94c5ded1490b0aa47a01522675a90331f0d5c6b57ab7ffe61eeaf0f121119f28,
4594,8435232,K03833.01,0,constructed,constructed_qc_pass,True,True,[],processed/8435232/K03833_01.npz,9ed0e7b2c6d6c880c8291ea7fdfd2b41e4caee1ec43bba15a0cbe2f36b8e9ee7,
4596,8439323,K04153.01,1,constructed,constructed_qc_pass,True,True,[],processed/8439323/K04153_01.npz,8fddcc35ec1d3ce144f4cb2f7e530690a80ebb6112586c1d3a238cf1d1dcd5cb,
4597,8439618,K05518.01,0,constructed,constructed_qc_pass,True,True,[],processed/8439618/K05518_01.npz,23c0196b78d232998fdf06634a306914544a973ac9ca2a90b6f7f0817370d26b,
4599,8440062,K07886.01,0,constructed,constructed_qc_pass,True,True,[],processed/8440062/K07886_01.npz,6196f4936eedcb31c52037d836fa6ddb5206686f3b6534b9683ae476632cc08a,
4602,8444552,K01769.01,0,constructed,constructed_qc_pass,True,True,[],processed/8444552/K01769_01.npz,41d45d2fe60ae6b68fbaefdb0bb9a463b14e915251a0c361bb521bb05913341c,
4603,8445775,K07042.01,0,constructed,constructed_qc_pass,True,True,[],processed/8445775/K07042_01.npz,cb91c41f29d9b5d3e4c1ef07777644e2a21e29d0a13c36241f3b28f44985bf7b,
4604,8453191,K07043.01,0,constructed,constructed_qc_pass,True,True,[],processed/8453191/K07043_01.npz,a8cea5a118efb072e12418ab56a900854d27799c6fed2fe39ad9eba22a20ae27,
4605,8453211,K00236.01,0,constructed,constructed_qc_pass,True,True,[],processed/8453211/K00236_01.npz,a12727693587aad2c37e330a728c5eec75cc14a883354ee9d1e75f98eaf51099,
4606,8453214,K01776.01,0,constructed,constructed_qc_pass,True,True,[],processed/8453214/K01776_01.npz,60df3268fb195cc8cfecac70467ba7b43737243891c3d1771e5d22de9c2f7dda,
4607,8453324,K07044.01,0,constructed,constructed_qc_pass,True,True,[],processed/8453324/K07044_01.npz,f7091c13a1e29c55ec8267baea342c512470ae560528eeed32a9fd5613fbe3d7,
4608,8453851,K04565.01,0,constructed,constructed_qc_pass,True,True,[],processed/8453851/K04565_01.npz,38b4995e57a6ce7c026084b9e02d9fc5d64399984aa48633d4262f7dd1d4b54c,
4610,8456679,K00102.01,1,constructed,constructed_qc_pass,True,True,[],processed/8456679/K00102_01.npz,f328bf5e119f0b5e7bdc896ea012660fec4b4e2d38e77b49420c625b608ebb2f,
4612,8458207,K06057.01,0,constructed,constructed_qc_pass,True,True,[],processed/8458207/K06057_01.npz,a3a68f2470ef157fc3871c001581a6b91324f4db76258812a49f3c3b4d0cb691,
4613,8459354,K03863.01,0,constructed,constructed_qc_pass,True,True,[],processed/8459354/K03863_01.npz,d47bb547b74e1016498b1f09fdde20861cea9e09b5ce010244b975b6898c6904,
4614,8459663,K04356.01,1,constructed,constructed_qc_pass,True,True,[],processed/8459663/K04356_01.npz,1f361af5a284ace18064efccde698881346a0373a0a7a91effc3fef9803957f6,
4615,8460600,K01730.01,0,constructed,constructed_qc_pass,True,True,[],processed/8460600/K01730_01.npz,f9858298a7fef5f3ac13a4abc5c08d18e9757c7b654ed5c8911d916c37f7cd90,
4616,8460634,K07887.01,0,constructed,constructed_qc_pass,True,True,[],processed/8460634/K07887_01.npz,37017521a577700a6ee5578ec4e4a8fc7dc40219f6bf00805865ab6bec097556,
4617,8462258,K01253.01,0,constructed,constructed_qc_pass,True,True,[],processed/8462258/K01253_01.npz,e97910a738bd9e3c26be11289ea3963e52ce4f7fcfcb113370df2ddb0fc20d38,
4618,8463346,K02529.01,1,constructed,constructed_qc_pass,True,True,[],processed/8463346/K02529_01.npz,d14e1250b5f064e79db9675161dbde046b9b3f6fbdbea8031a2744ed915b7775,
4619,8463346,K02529.02,1,constructed,constructed_qc_pass,True,True,[],processed/8463346/K02529_02.npz,d3af0abc492f5a4b4d73f685635de77feb193950303a9413f0cf8b8290c757f1,
4620,8474898,K00576.01,0,constructed,constructed_qc_pass,True,True,[],processed/8474898/K00576_01.npz,9d99a60baeb1ad1a21aa83bc5e43a4b4df6dc44fe7a3a02cf03133d620fa2c2e,
4621,8478994,K00245.01,1,constructed,constructed_qc_pass,True,True,[],processed/8478994/K00245_01.npz,999510c6cf1e93e12971a2be467e8e90d28e2ee24e292d005ec2b4b789d7a9ef,
4622,8478994,K00245.02,1,constructed,constructed_qc_pass,True,True,[],processed/8478994/K00245_02.npz,956cd69fb6e11cb5052f9a8c5862f90fe0054cf10e6a7d948ec9209c6d89e5b6,
4624,8479386,K07046.01,0,constructed,constructed_qc_pass,True,True,[],processed/8479386/K07046_01.npz,e61902001b76afabdeb9162e2b1e6ca15c75374854c58bb1efe44db629eae5f8,
4625,8480285,K00691.01,1,constructed,constructed_qc_pass,True,True,[],processed/8480285/K00691_01.npz,9eb4903a371f8bf0fb9a2d86e0fce6224d534585d301efb89e06d262858b0789,
4626,8480285,K00691.02,1,constructed,constructed_qc_pass,True,True,[],processed/8480285/K00691_02.npz,567f8f87c31b272184284c549b04537a9e64fa441230c7de3bd8eeca9621c160,
4627,8480582,K04386.01,1,constructed,constructed_qc_pass,True,True,[],processed/8480582/K04386_01.npz,cd3df1f49b3a23eab11d750be4a3b319fddf2c7625ebd60a72606604c3082475,
4628,8480642,K05521.01,0,constructed,constructed_qc_pass,True,True,[],processed/8480642/K05521_01.npz,aac2e33c6a4d0bf2071e7e0bb2ca060680b9c969775d2517befa9b6df135426f,
4629,8481129,K02402.01,1,constructed,constructed_qc_pass,True,True,[],processed/8481129/K02402_01.npz,f0e3bbad2429259b09220822704875a2cf3095ebf5b87c513e5f33db4c9071fd,
4630,8487645,K04254.01,0,constructed,constructed_qc_pass,True,True,[],processed/8487645/K04254_01.npz,3c2cb2aff23470e4255f626f67ce438de814ad407709a173262ca247e250af08,
4631,8487748,K03905.01,0,constructed,constructed_qc_pass,True,True,[],processed/8487748/K03905_01.npz,390f319c8279676668d8757ff922cbfbe4c1c3701f2e64fea9c0769df28c0cb4,
4632,8487805,K04206.01,0,constructed,constructed_qc_pass,True,True,[],processed/8487805/K04206_01.npz,45289b1a5e3548cf722b7e9cc2b120fccc9050ceb631fdb77d8c779da539a21f,
4633,8487838,K04596.01,0,constructed,constructed_qc_pass,True,True,[],processed/8487838/K04596_01.npz,fd7af7da0c0b6fe6657be744de6d1f42e9a065bda6b247ff442ebc2b35f3d287,
4635,8488876,K07047.01,0,constructed,constructed_qc_pass,True,True,[],processed/8488876/K07047_01.npz,e0ac562bfa1638e6a2eb97247fbc02059e4c6b2781b936fb0977b07d9bc00a4f,
4636,8488878,K01248.01,0,constructed,constructed_qc_pass,True,True,[],processed/8488878/K01248_01.npz,001d0d94c0487943219db5fd62cc77ada0868c3797c9ec5c26f7ff55660eb8f1,
4638,8490993,K00911.01,1,constructed,constructed_qc_pass,True,True,[],processed/8490993/K00911_01.npz,da27d6ab14cb2e8671dc2f848de2e9a74e8e53f85a9b1e995eebb5e14b1f9bcc,
4639,8490993,K00911.02,1,constructed,constructed_qc_pass,True,True,[],processed/8490993/K00911_02.npz,61f0a5aad40d2acedc152792517c0589994231e31d76fbe9655942d94eb4de8f,
4640,8491277,K00234.01,1,constructed,constructed_qc_pass,True,True,[],processed/8491277/K00234_01.npz,1cf8cab090f62ec8934304d1f908acc210a8a00a4cdf70d0f322ad0dd25e25ce,
4641,8491745,K03555.01,0,constructed,constructed_qc_pass,True,True,[],processed/8491745/K03555_01.npz,7ccee7464d2eea2d5b1acf555b92a5ee8625fdcf75466a26feb6843fdc74640e,
4642,8492026,K02016.01,1,constructed,constructed_qc_pass,True,True,[],processed/8492026/K02016_01.npz,93aab778b2369dd3ff6ad7de4d80b18018310de80a8a753dec98ddafaf6fd380,
4643,8492101,K04437.01,0,constructed,constructed_qc_pass,True,True,[],processed/8492101/K04437_01.npz,0a68a930b448a9bcf54a71c5599459af6ce3f0af6de655aa86eb37374fed1042,
4645,8494142,K00370.01,1,constructed,constructed_qc_pass,True,True,[],processed/8494142/K00370_01.npz,2e630f34296c1258c6a169b684f514aa4d12ee98541f5641ab8797993e3b084b,
4646,8494142,K00370.02,1,constructed,constructed_qc_pass,True,True,[],processed/8494142/K00370_02.npz,fc3ce8c1f5f6fc0d5d40b5b75a9ee30262d42d8dd3781cf185612dd89fa8b9a5,
4647,8494263,K01255.01,0,constructed,constructed_qc_pass,True,True,[],processed/8494263/K01255_01.npz,ee6fd8e130411e2289cf4af00571566ccc3e30653664322790b8982c570b875d,
4648,8494410,K03685.01,0,constructed,constructed_qc_pass,True,True,[],processed/8494410/K03685_01.npz,5de45d6454e6432b56a1dcfef360055f763719446764f3f1250e11c06044fc43,
4649,8494410,K03685.02,1,constructed,constructed_qc_pass,True,True,[],processed/8494410/K03685_02.npz,036b2b23d6c15ba1595dae948898184c567716b0a3e3206579b2248d8be13e0c,
4650,8494542,K02204.01,1,constructed,constructed_qc_pass,True,True,[],processed/8494542/K02204_01.npz,9e974c75c49a4df315616a24d80d7e9fe2f6e42f6c5153509f0bee21103b7a04,
4651,8494617,K02389.01,1,constructed,constructed_qc_pass,True,True,[],processed/8494617/K02389_01.npz,cd36eaca80bda89f826787cee34b75158865fe61b93dd2a43624ce86d5ee228c,
4652,8495232,K05524.01,0,constructed,constructed_qc_pass,True,True,[],processed/8495232/K05524_01.npz,64d02c86c3a8db2ae2f9f15c524946539ee0f5fe178d25fde2e0efaca44b4cd8,
4653,8495415,K02362.01,0,constructed,constructed_qc_pass,True,True,[],processed/8495415/K02362_01.npz,e77c70886926fc27e21946c2de195fbaa20fac091597127d2e4a72d3c02a3ad1,
4654,8495415,K02362.02,1,constructed,constructed_qc_pass,True,True,[],processed/8495415/K02362_02.npz,8041479d4bccdde82bbb526770d21c7fdfdced0601475a6d9be31ffe9b7f8348,
4655,8504570,K07048.01,0,constructed,constructed_qc_pass,True,True,[],processed/8504570/K07048_01.npz,320f51a2fa4608da785aed58c94a11b7bfab92d0a099eda682f3af6d3c6ceb4d,
4656,8505670,K00912.01,1,constructed,constructed_qc_pass,True,True,[],processed/8505670/K00912_01.npz,4f7283287d699252bb1596d97a9eeaaf3fe5098a89f02347d5e64bceab3c4988,
4657,8505670,K00912.02,1,constructed,constructed_qc_pass,True,True,[],processed/8505670/K00912_02.npz,f9ea9a1354fd2bf853b2cdad5dcc1a9a4edad82eb0ae94a72b7eb1567ff835f4,
4658,8505920,K02094.01,1,constructed,constructed_qc_pass,True,True,[],processed/8505920/K02094_01.npz,8b5042492b1d8d277839cb276e7688dd1b28d4cfc9143d2d9253c0103d34b15c,
4659,8505920,K02094.02,1,constructed,constructed_qc_pass,True,True,[],processed/8505920/K02094_02.npz,49cad07e01a248579c2e93f3c7c1807f44f7e245210151a7b0fe82446b1763e2,
4660,8506766,K00138.01,0,constructed,constructed_qc_pass,True,True,[],processed/8506766/K00138_01.npz,d1d725c293381270e9980cf2d8aaf8e6eca121683b4c041d9431796294f04e35,
4661,8507073,K05527.01,0,constructed,constructed_qc_pass,True,True,[],processed/8507073/K05527_01.npz,2aaac47bab3bd01bba9002c424eb21c63509787ec4edd89c5cc332cb97752e5b,
4662,8507475,K04300.01,1,constructed,constructed_qc_pass,True,True,[],processed/8507475/K04300_01.npz,47aa5623c172dc7d81143e6fc4f87b395d70b20f7cad8a5264c5ca3d73e76287,
4663,8508126,K04299.01,0,constructed,constructed_qc_pass,True,True,[],processed/8508126/K04299_01.npz,b045e6e68bb8bfa9f29e11263d3e1d26ff7924c0f6ca1259b543413340b3b88b,
4664,8508493,K07890.01,0,constructed,constructed_qc_pass,True,True,[],processed/8508493/K07890_01.npz,d55d5031ccfd5d655237895b9f16569a0be71c220542dc1f1d6cb4dc04b12eac,
4665,8509346,K07049.01,0,constructed,constructed_qc_pass,True,True,[],processed/8509346/K07049_01.npz,731b69ca4eaefce8f16c082cee6b4f9003d66d4eda7486d7abe8cbdc5a32331d,
4666,8509361,K01280.01,0,constructed,constructed_qc_pass,True,True,[],processed/8509361/K01280_01.npz,07c835ef9d7c265187c89b80cc1b9ced7966fe83ae1d80fdd2b6e4734ac4cef7,
4668,8509781,K05529.01,0,constructed,constructed_qc_pass,True,True,[],processed/8509781/K05529_01.npz,c593425f10256873740f5111e8754e9740c8076d27ed4f5f90932933b552d52f,
4669,8517303,K06181.01,0,constructed,constructed_qc_pass,True,True,[],processed/8517303/K06181_01.npz,d0d882f3409c8b85010a5ca43d8c6e6368263f90e29afd3ccd766f2becbbbf1b,
4670,8517433,K07050.01,0,constructed,constructed_qc_pass,True,True,[],processed/8517433/K07050_01.npz,dcb7d54ab1b32d3b96928de5371380cd6dace47c76dbf00d35e0deaadd2bf1ba,
4671,8519253,K01267.01,0,constructed,constructed_qc_pass,True,True,[],processed/8519253/K01267_01.npz,08c6e37a8f4564ce9e7015b74bb7d25a1130429a75fd4ba56d4ae931f7a49cbb,
4672,8521059,K04093.01,0,constructed,constructed_qc_pass,True,True,[],processed/8521059/K04093_01.npz,31e9e9a52fb98eeaa2dd79b40807a47db347d95a14e6e377a7d29c87145ee18f,
4673,8524110,K07891.01,0,constructed,constructed_qc_pass,True,True,[],processed/8524110/K07891_01.npz,eb6a398469a67dff0163297dec74f1672c026a7d5f321ff8351172709d744b3d,
4674,8524346,K04083.01,0,constructed,constructed_qc_pass,True,True,[],processed/8524346/K04083_01.npz,167a28cb14e2a801069577a4d39c401274560cd399160621f357b883eb4cce7a,
4675,8526387,K07051.01,0,constructed,constructed_qc_pass,True,True,[],processed/8526387/K07051_01.npz,0749fef56be1511ab5e24b8b4985878b510becba5bb53ceed39a633a96e641d4,
4677,8540376,K07892.01,1,constructed,constructed_qc_fail,False,True,"[""valid_quarters_below_8""]",processed/8540376/K07892_01.npz,e942a801e150c81eb11bb4089178a3b2bbedcc9aedfe14e12078b6c55b2491bd,
4678,8543100,K01975.01,1,constructed,constructed_qc_pass,True,True,[],processed/8543100/K01975_01.npz,98cdaf25992180a44d9b83cb63a45c0c5384ab91a9d22b6e2ad4e3abc0c9fd32,
4679,8543278,K07052.01,0,constructed,constructed_qc_pass,True,True,[],processed/8543278/K07052_01.npz,a86234d156e408e103ad613dcec8cb54d05103614175be715a297f01ec159df5,
4680,8543279,K03759.01,0,constructed,constructed_qc_pass,True,True,[],processed/8543279/K03759_01.npz,0fe4c63aaebf29a3421928b3289eb7a74b165344e204311abef4d9d4d9e96057,
4681,8544992,K02466.01,1,constructed,constructed_qc_pass,True,True,[],processed/8544992/K02466_01.npz,23bda4ed260db916931fd9876f03d99afb7b998c801050db4473daa4a8e63a19,
4682,8544992,K02466.02,1,constructed,constructed_qc_pass,True,True,[],processed/8544992/K02466_02.npz,e1bc24a468553535956269ae5f3c4c788a76015b5c8030193767033a0641442e,
4683,8544996,K00913.01,1,constructed,constructed_qc_pass,True,True,[],processed/8544996/K00913_01.npz,1ea856f26a9222df43334cf76c5e881dc9dbb39719a09809c7922ccad3fbe440,
4684,8545603,K07893.01,0,constructed,constructed_qc_pass,True,True,[],processed/8545603/K07893_01.npz,7ecb24414d56c8c98a7d06a9dae1a49faf21ae316cc4fc17d1481e85f1b03e1d,
4686,8547140,K01266.01,1,constructed,constructed_qc_pass,True,True,[],processed/8547140/K01266_01.npz,33ba6d38e4a4a08bc22ef50c7a01b3c87a798ce6d6a26ce5c1a8a0ea159310c0,
4687,8547429,K02658.01,1,constructed,constructed_qc_pass,True,True,[],processed/8547429/K02658_01.npz,9913a3b6991316f25e6719b483179fb4454e55147610a8518c5c95aa1ac0ea3d,
4689,8552500,K07053.01,0,constructed,constructed_qc_pass,True,True,[],processed/8552500/K07053_01.npz,c8d127d19d10821a1935cbe79c9890bff0a851d2e245789be0863b0f70790f70,
4690,8552540,K07054.01,0,constructed,constructed_qc_pass,True,True,[],processed/8552540/K07054_01.npz,ff1530dd431912d1e293d832f4465e191206cb9b0d1aee290c31270910cf2203,
4691,8552565,K01277.01,0,constructed,constructed_qc_pass,True,True,[],processed/8552565/K01277_01.npz,e25422c00a795e4c91d6661a3531f9b7d120d9d805f9c04ae2a3101bdecd7298,
4692,8552583,K01265.01,0,constructed,constructed_qc_pass,True,True,[],processed/8552583/K01265_01.npz,0b1ea46bcf2a15a2bef5bbbf6c0b42fe016ff96d19d46d08646fa0d62eb18dd2,
4693,8552587,K03941.01,0,constructed,constructed_qc_pass,True,True,[],processed/8552587/K03941_01.npz,74320b1e2d90fe1885c7eae4f73652d185d0181cb7077a63c90da3685ec08b7e,
4694,8552607,K05542.01,0,constructed,constructed_qc_pass,True,True,[],processed/8552607/K05542_01.npz,712adfc29dc405fda8e77f25730bac867c0385f524ffa6cacad409eb7183c652,
4695,8552719,K01792.01,1,constructed,constructed_qc_pass,True,True,[],processed/8552719/K01792_01.npz,e63eaf57d08081a409057e3eb9f771a4571920ead6005efa9883dc791d97e22f,
4696,8552719,K01792.02,0,constructed,constructed_qc_pass,True,True,[],processed/8552719/K01792_02.npz,0e6650cf1a8a02ec10850b0c96a0bb1bba417282c31f6f75afc6c9de5361d16c,
4697,8552719,K01792.03,1,constructed,constructed_qc_pass,True,True,[],processed/8552719/K01792_03.npz,0c0095a1c1dcb9915ffe3de880a2fa9b177f6a6d9d3a32637f0f9dca7dcbc86e,
4698,8553788,K07055.01,0,constructed,constructed_qc_pass,True,True,[],processed/8553788/K07055_01.npz,a153b494c429ebd6b74d9bd89f7811a5b16e18bb786c99839e8f9230d2a3d650,
4699,8553907,K07056.01,0,constructed,constructed_qc_pass,True,True,[],processed/8553907/K07056_01.npz,42ad1271bbe1967badd6fea3942f36fa4bd5452a57d52d60f3975fed32b90fac,
4701,8554701,K03315.01,1,constructed,constructed_qc_pass,True,True,[],processed/8554701/K03315_01.npz,bf02ce7f4674b7666531ad6ede4b00a6af28e4c7cf774b83d2d37e58b92f3179,
4703,8556077,K02027.01,0,constructed,constructed_qc_pass,True,True,[],processed/8556077/K02027_01.npz,2b42741550d91accef53503a20c594e9ecef2adb50cd531a3ff9ac50e0b42e96,
4704,8557246,K07895.01,0,constructed,constructed_qc_pass,True,True,[],processed/8557246/K07895_01.npz,3469e914de0285d613526e48c09b226f66dc1f91054b979cd011334e4d1a5780,
4705,8557374,K00692.01,1,constructed,constructed_qc_pass,True,True,[],processed/8557374/K00692_01.npz,2e89e7d9bc736e0e838f8ebec51b002ba20257d4dcdd87ec8f8b715c1abd5acf,
4706,8557374,K00692.02,1,constructed,constructed_qc_pass,True,True,[],processed/8557374/K00692_02.npz,5230a6ecd1492aff218a3efe8bfc67cd40ac6a7d62f95ef2a9fbfb3a01ce87b2,
4707,8558011,K00577.01,1,constructed,constructed_qc_pass,True,True,[],processed/8558011/K00577_01.npz,b3096bbbf66584b4ea782c0263d26a6dd66ed93c3f89e9dad2bf70ee5a794076,
4708,8558011,K00577.02,1,constructed,constructed_qc_pass,True,True,[],processed/8558011/K00577_02.npz,a47ff2bc55b9b7a85e254fd7bf59cf8564cbfe671c9260fe0570ff050fbd36c6,
4709,8559152,K02488.01,1,constructed,constructed_qc_pass,True,True,[],processed/8559152/K02488_01.npz,d6dcb2df157aeee21aab1fef9ec69ff514a1b9a66a406a7aa157b9d8e504aad0,
4710,8559589,K03697.01,0,constructed,constructed_qc_pass,True,True,[],processed/8559589/K03697_01.npz,ebadbd8174474921c7c308afc4f97484aab166899dbfb3b9b9de3b332123cf57,
4711,8559644,K00139.01,1,constructed,constructed_qc_pass,True,True,[],processed/8559644/K00139_01.npz,895a2d984109c7ac64ac9cc1c12189ecfc92bf35addf02e14ec8f0a738cf1339,
4712,8559644,K00139.02,1,constructed,constructed_qc_pass,True,True,[],processed/8559644/K00139_02.npz,d3f4224ace7580c13b094e2a3c64a89b88db3b590355fd4cf6529b3c65372084,
4713,8559796,K07057.01,0,constructed,constructed_qc_fail,False,True,"[""local_missing_run_above_0.25""]",processed/8559796/K07057_01.npz,d8ff5764f7e66b9212e42c99b876679cc8ec1bf437daef23b350afb6bd31bdae,
4714,8559863,K07058.01,0,constructed,constructed_qc_pass,True,True,[],processed/8559863/K07058_01.npz,aa6f3e01a8b6f29dd29df3375b088cc34e77f2e779097b0f8d2fab2ce53600e0,
4715,8560280,K07896.01,0,constructed,constructed_qc_pass,True,True,[],processed/8560280/K07896_01.npz,0d36a59b605ecb4f192d353399914912e150a34e12046e30ca742c2a18840576,
4716,8560285,K01249.01,0,constructed,constructed_qc_pass,True,True,[],processed/8560285/K01249_01.npz,31735120600d999f717bbd730139419c28872f2ca922d76cb837eb026348a993,
4718,8560804,K02969.01,0,constructed,constructed_qc_pass,True,True,[],processed/8560804/K02969_01.npz,ccf6a028f2db8a56ba326117c0fdb5e2e1ced735df477779f1f4838d0967e220,
4719,8560840,K01263.01,0,constructed,constructed_qc_pass,True,True,[],processed/8560840/K01263_01.npz,22b6c3dea70a18170b004147ff989b8980af4d75a671bf01eef4ee978b8c211a,
4720,8560861,K07059.01,0,constructed,constructed_qc_pass,True,True,[],processed/8560861/K07059_01.npz,364ba03a09cdf6ceb023d8d866926c342f1c6eaaaed36e14f018f5ab09ce9eb1,
4721,8560927,K07897.01,0,constructed,constructed_qc_pass,True,True,[],processed/8560927/K07897_01.npz,3fe540b1bff23d7d8e6e9668f94459e6d3c7b7c92cb5082792602f0bfb060d64,
4722,8560940,K03450.01,0,constructed,constructed_qc_pass,True,True,[],processed/8560940/K03450_01.npz,8ccc5dc68d2e7f48d663dfbe2e3713575665128a076b6b52b4e3b52c99ff1dff,
4723,8561063,K00961.01,1,constructed,constructed_qc_pass,True,True,[],processed/8561063/K00961_01.npz,584a6428455740238015ff370c6146279eb9e1e7fb9eaa75deadf24e6ab81f3b,
4725,8561063,K00961.03,1,constructed,constructed_qc_pass,True,True,[],processed/8561063/K00961_03.npz,610af174e77a1cd489d3e91003781ee3261121d544a394fb74b24d9dc3833f20,
4726,8561192,K05544.01,0,constructed,constructed_qc_fail,False,True,"[""valid_quarters_below_8""]",processed/8561192/K05544_01.npz,065b0c06f217f948c52644ef033e9ef7e6665d4a528243c463d58aaf0216f682,
4727,8561231,K02346.01,1,constructed,constructed_qc_pass,True,True,[],processed/8561231/K02346_01.npz,d996ac82e54b165568544d0f17a4f59bd8a5abcf96b59a25916b445b8e16cc4c,
4728,8564587,K01270.01,1,constructed,constructed_qc_pass,True,True,[],processed/8564587/K01270_01.npz,d0fa62530892380e313fa68a8c17794096fcac6b06a48b4f2e7dab80aa7be35a,
4729,8564587,K01270.02,1,constructed,constructed_qc_pass,True,True,[],processed/8564587/K01270_02.npz,6c9a0a111e28d1f26a04e584c9620d2bb788c98da4813189d227066259a32500,
4730,8564674,K02022.01,1,constructed,constructed_qc_pass,True,True,[],processed/8564674/K02022_01.npz,71d72b76d3ae39ccaadb5e0251c42a57bb1eba12fae15d9ae924463f69114e1e,
4731,8564674,K02022.02,1,constructed,constructed_qc_pass,True,True,[],processed/8564674/K02022_02.npz,5859058ac2f716a7895ba205d3e7f68592e36ed718a4a99223594d75d5c005eb,
4733,8565266,K00578.01,1,constructed,constructed_qc_pass,True,True,[],processed/8565266/K00578_01.npz,062275388dbd70325ea7dd19b79f362684d1fdc8ecbee3cfed0aa1d8564b0e11,
4734,8565900,K07060.01,0,constructed,constructed_qc_pass,True,True,[],processed/8565900/K07060_01.npz,fab98e009355fee70456e3f7d0506e2b09830594a8cb1295b040f3ae930a2432,
4735,8565912,K07898.01,0,constructed,constructed_qc_fail,False,True,"[""valid_quarters_below_8""]",processed/8565912/K07898_01.npz,bfc685087dff050af675b16c3f883be613cf501bd431244571d27cfa965b0435,
4736,8569819,K07062.01,0,constructed,constructed_qc_pass,True,True,[],processed/8569819/K07062_01.npz,8467d9521aa7a98835f19c5e0da33be5aa9dee61f24996c2eb4287e8746fc000,
4737,8570333,K02436.01,1,constructed,constructed_qc_pass,True,True,[],processed/8570333/K02436_01.npz,818b830d02f5e47537d4f094593a48d686b8e4c30d9b63d60d0f24a080738db7,
4738,8572168,K04263.01,0,constructed,constructed_qc_pass,True,True,[],processed/8572168/K04263_01.npz,c0ed8548f0654688302ff66cbc1f8b06bcd1903209c3f3a197e0b5133c6a12ed,
4739,8572936,K02459.01,0,constructed,constructed_qc_pass,True,True,[],processed/8572936/K02459_01.npz,3c76f47f2b85613e26cb77a4f06fb877575aef67e27d129d530e5de6ebbb02f2,
4740,8573168,K04610.01,0,constructed,constructed_qc_pass,True,True,[],processed/8573168/K04610_01.npz,e54ac8857318840936dbf6193f2deba267a731eca7bf713471121290bd945847,
4741,8573193,K04337.01,1,constructed,constructed_qc_pass,True,True,[],processed/8573193/K04337_01.npz,8da336d2ad34bf584896b17302b6b283884450f38b34da193475c6e273126f84,
4742,8574270,K07063.01,0,constructed,constructed_qc_pass,True,True,[],processed/8574270/K07063_01.npz,4470b0423f4774157a3664439ba7e0051e1f0b3a9cb631938cdfe0fbdd9d1c8a,
4743,8578780,K02023.01,1,constructed,constructed_qc_pass,True,True,[],processed/8578780/K02023_01.npz,7b3ae0c46f29167fd2b41059cf996b8598ce56ba7e168f69a050c0251168b765,
4744,8580438,K06058.01,0,constructed,constructed_qc_pass,True,True,[],processed/8580438/K06058_01.npz,0f24c84ec7f20e7e856ebdcf113a6e51a01e7c9c48800f408a3e2f4afd84b848,
4745,8581232,K06059.01,0,constructed,constructed_qc_pass,True,True,[],processed/8581232/K06059_01.npz,b800e4390ca2c985a15a82b09ed6d38884ca12f75dd3ce98951e02f5508ded5c,
