source_row_index,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_vet_stat,koi_vet_date,koi_tce_plnt_num,koi_tce_delivname,koi_period,koi_time0bk,koi_duration,koi_depth,koi_model_snr,koi_max_mult_ev,koi_num_transits,koi_quarters,koi_count,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,conflict_reason,label_conflict,label,label_name,label_policy,inclusion_status,exclusion_reason
3170,6878167,K01371.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,q1_q17_dr25_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_RESOLVED_OFFSET---HALO_GHOST,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,0.833980196,133.68304,1.756,261.2,56.9,19.69466,802,11111111111111111000000000000000,1,5747,4.53,-0.14,0.871,0.939,295.87634,42.364819,14.657,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3171,6878240,K02681.01,Kepler-397 c,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,135.4978256,233.6923,6.769,5038.1,73.2,70.36768,10,01111111111111111000000000000000,2,5307,4.572,-0.28,0.757,0.782,295.8941,42.380451,15.996,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3172,6878240,K02681.02,Kepler-397 b,CONFIRMED,CANDIDATE,0.96,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,2,q1_q17_dr25_tce,22.2508509,149.43326,1.745,618.7,11.4,10.535818,59,01111111111111111000000000000000,2,5307,4.572,-0.28,0.757,0.782,295.8941,42.380451,15.996,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3173,6878408,K06786.01,,CANDIDATE,CANDIDATE,0.556,0,0,0,0,q1_q17_dr25_koi,CENT_FEW_DIFFS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,455.62395,581.8806,13.07,1112.1,14,13.303884,3,00011111111111111000000000000000,1,5883,4.53,-0.14,0.892,0.985,295.93283,42.39669,15.975,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
3174,6879171,K04188.01,Kepler-1947 b,CONFIRMED,CANDIDATE,0.992,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,6.96352699,133.01717,3.192,68.1,17.4,11.156775,194,11111111111111111000000000000000,1,6040,3.978,-0.44,1.686,0.984,296.10406,42.34259,13.128,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3175,6879183,K05333.01,,CANDIDATE,CANDIDATE,0.98,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,20.5477769,149.1769,4.634,253.8,12.1,10.565298,65,01111111111111111000000000000000,1,5922,4.429,0.18,1.057,1.095,296.10648,42.354279,15.529,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
3176,6879865,K00417.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,DEEP_V_SHAPED,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,19.193103549,176.966757,2.5425,6807.3,258.5,254.59749,68,11111111111111111000000000000000,1,5883,4.53,-0.14,0.892,0.985,296.24954,42.33548,14.847,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3177,6880517,K03305.01,Kepler-1462 b,CONFIRMED,CANDIDATE,0.97,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,65.6491001,174.79319,7.298,983.9,20.5,15.467764,17,00011111111111111000000000000000,1,5436,4.573,0,0.819,0.919,296.39752,42.396919,15.858,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3178,6887030,K07795.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,5.44085762,134.29408,2.119,137.5,9.3,7.938199,246,11111111111111111000000000000000,1,5519,4.59,-0.34,0.762,0.827,297.8728,42.303291,14.81,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
3179,6887321,K08129.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,q1_q17_dr25_koi,CENT_UNRESOLVED_OFFSET---HALO_GHOST,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,1.65746034,131.6967,4.572,22.9,9.1,7.3753715,806,11111111111111111000000000000000,1,5860,4.326,-0.02,1.13,0.987,297.92798,42.310829,13.869,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3180,6889235,K00074.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,q1_q17_dr25_koi,TRANS_GAPPED---SAME_NTL_PERIOD---CENT_SATURATED,Done,2017-08-31 00:00:00,2,q1_q17_dr25_tce,5.188671659,125.879388,5.0534,548.9,331.6,393.0098,260,11111111111111111000000000000000,1,9523,4.205,0.07,1.941,2.202,298.32425,42.38847,10.96,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3181,6890618,K06787.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,q1_q17_dr25_koi,SEASONAL_DEPTH_DV---SEASONAL_DEPTH_ALT---CENT_RESOLVED_OFFSET---HALO_GHOST,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,1.574063832,133.05514,5.6357,1118.1,145.3,129.5754,857,11111111111111111000000000000000,1,5951,4.411,-0.44,0.962,0.869,298.62164,42.39423,14.636,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3182,6891124,K07796.01,,CANDIDATE,CANDIDATE,0.974,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,3.52364689,134.1864,3.439,74.2,8.5,8.78479,382,11111111111111111000000000000000,1,6269,4.412,-0.08,1.085,1.106,298.72821,42.372631,14.46,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
3183,6891366,K01696.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,q1_q17_dr25_koi,HAS_SEC_TCE---CENT_CROWDED---HALO_GHOST---EPHEM_MATCH,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,1.752564549,132.71889,3.503,116.6,38,28.858698,766,11111111111111111000000000000000,1,6221,4.333,-0.02,1.18,1.09,298.77509,42.39323,13.608,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3184,6891512,K05335.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED---CENT_SATURATED,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,1.752562808,132.7222455,6.1245,368004,5494.6,36851.938,768,11111111111111111000000000000000,1,5853,3.971,-0.04,1.795,1.101,298.79889,42.390888,11.388,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3185,6891513,K04413.01,,FALSE POSITIVE,FALSE POSITIVE,0.002,0,0,1,0,q1_q17_dr25_koi,CENT_RESOLVED_OFFSET,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,9.9398272,140.8334549,4.1198,478.6,4.3,10.994687,110,00011111111111111000000000000000,1,5798,4.507,0.1,0.941,1.038,298.79892,42.35339,15.579,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3186,6891543,K01354.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,q1_q17_dr25_koi,CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,1.752567456,134.47196,5.4993,607.3,92.2,32.634186,765,11111111111111111000000000000000,1,5739,4.433,0.06,0.996,0.98,298.80545,42.39584,14.449,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3187,6891637,K01697.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,q1_q17_dr25_koi,CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,1.752553762,132.72735,3.877,414.7,32.5,24.285072,748,01111111111111111000000000000000,1,4408,4.713,-0.94,0.529,0.528,298.8222,42.394642,15.828,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3188,6921944,K02114.01,Kepler-1105 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,4.421566535,132.18465,2.1229,684,31.9,28.934011,307,11111111111111111000000000000000,1,4299,4.604,0.38,0.697,0.713,281.11176,42.45491,15.18,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3189,6922203,K02578.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,13.33094869,133.78632,1.426,725.6,17.1,15.548629,103,11111111111111111000000000000000,1,5991,4.394,-0.18,1.039,0.976,281.26013,42.40329,14.847,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
3190,6922244,K00010.01,Kepler-8 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,3.522498429,121.1194228,3.19843,9145.7,1741.5,1725.5824,384,11111111111111111000000000000000,1,6225,4.169,-0.04,1.451,1.132,281.28812,42.45108,13.563,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3191,6922710,K02087.01,Kepler-1088 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,23.1274171,145.66194,4.901,157.3,20.9,25.366087,54,11111111111111111000000000000000,1,5865,4.393,0.07,1.066,1.024,281.56146,42.4505,11.863,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3192,6924203,K01370.01,Kepler-829 b,CONFIRMED,CANDIDATE,0.995,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,6.8833761,135.26522,2.2702,458.4,28.1,24.844032,193,11111111111111111000000000000000,1,5679,4.581,-0.32,0.794,0.886,282.33279,42.463821,14.931,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3193,6927629,K06789.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_ALT---CENT_NOFITS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,3.867613816,135.3438766,5.36467,340908,1379.1,13211.092,0,11110111011101110000000000000000,1,5780,4.364,-0.12,1.046,0.921,283.90543,42.441891,15.244,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3194,6928906,K03242.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,q1_q17_dr25_koi,LPP_DV---CENT_FEW_DIFFS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,1.54945486,132.47682,6.698,21.8,20.9,11.464872,684,11110111011101110000000000000000,1,7382,3.838,0.18,2.804,1.976,284.45609,42.439831,12.374,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3195,6929016,K06790.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,1,q1_q17_dr25_koi,MOD_SEC_DV---MOD_SEC_ALT---EPHEM_MATCH,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,0.733726452,132.02005,2.309,114.6,13.8,10.975639,1418,11110111011101110000000000000000,1,5855,4.578,-0.46,0.797,0.885,284.50391,42.46386,15.77,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3196,6929285,K04572.01,,FALSE POSITIVE,FALSE POSITIVE,0.002,0,0,1,0,q1_q17_dr25_koi,CENT_RESOLVED_OFFSET,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,4.60690612,135.19221,4.176,137.5,13.3,11.035789,223,11110111011101110000000000000000,1,5529,4.583,-0.3,0.775,0.839,284.65338,42.48835,15.069,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3197,6929841,K03026.01,Kepler-1414 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,3.51575492,134.29974,1.381,237.4,15.2,12.118159,293,11110111011101110000000000000000,1,5094,4.45,0.26,0.901,0.833,284.92859,42.42231,14.897,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3198,6932987,K01366.01,Kepler-293 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,19.25404023,164.78424,4.6509,987.7,50.7,38.617783,71,11111111111111111000000000000000,2,5798,4.507,0.1,0.941,1.038,286.35806,42.406509,15.368,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3199,6932987,K01366.02,Kepler-293 c,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,2,q1_q17_dr25_tce,54.1558384,172.36559,4.432,1109.8,29.1,22.053192,23,11111111111111111000000000000000,2,5798,4.507,0.1,0.941,1.038,286.35806,42.406509,15.368,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3200,6933567,K02643.01,Kepler-1301 b,CONFIRMED,CANDIDATE,0.918,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,9.08233411,139.65489,2.008,296.9,15.8,15.25862,298,11111111111111111000000000000000,1,5354,4.587,-0.08,0.788,0.884,286.60416,42.440319,15.4,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3201,6933781,K03737.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_SATURATED,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,130.4194187,229.758424,4.165,2290.9,90.4,146.04045,11,11111111111111111000000000000000,1,5770,3.946,-0.46,1.685,0.915,286.69733,42.45116,11.241,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3202,6934045,K05336.01,,CANDIDATE,CANDIDATE,0.502,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,265.741374,167.0573,18.078,273.4,21.6,8.318484,5,11111111111111111000000000000000,1,6537,4.044,-0.02,1.859,1.397,286.79755,42.42091,13.491,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
3203,6934291,K01367.01,Kepler-828 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,0.567856484,134.063088,1.0258,334.8,53.8,36.96481,2354,11111111111111111000000000000000,1,5073,4.483,0.14,0.853,0.806,286.88727,42.47126,15.055,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3204,6934587,K06032.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,SWEET_EB---MOD_SEC_ALT---HAS_SEC_TCE,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,1.570919281,132.47362,3.2232,65124,316.9,2525.8513,863,11111111111111111000000000000000,1,6192,4.326,-0.12,1.162,1.04,286.99765,42.46516,13.406,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3205,6934986,K02294.01,,CANDIDATE,CANDIDATE,0.97,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,131.485184,177.48749,5.294,557.8,19.4,13.6104,11,11111111111111111000000000000000,1,5765,4.236,0,1.242,0.968,287.1532,42.421612,14.895,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
3206,6936909,K01363.01,Kepler-291 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,3.546531809,134.90127,2.2746,442.7,26.4,23.153551,374,11111111111111111000000000000000,2,5993,4.489,0.07,0.986,1.093,287.91635,42.437302,15.934,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3207,6936909,K01363.02,Kepler-291 c,CONFIRMED,CANDIDATE,0.983,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,2,q1_q17_dr25_tce,5.70070626,132.69229,1.6408,379.8,15.2,11.391634,221,11111111111111111000000000000000,2,5993,4.489,0.07,0.986,1.093,287.91635,42.437302,15.934,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3208,6936966,K07797.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,q1_q17_dr25_koi,CENT_RESOLVED_OFFSET---EPHEM_MATCH,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,36.4721523,159.7848,2.673,52.6,7.7,7.8202724,35,11111111111111111000000000000000,1,5853,4.529,-0.1,0.895,0.99,287.94504,42.413551,11.894,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3209,6936977,K06791.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,DEEP_V_SHAPED,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,36.473115046,159.7666622,2.91005,161926,1899.1,4803.0005,35,11111111111111111000000000000000,1,5452,4.594,-0.26,0.766,0.854,287.95151,42.413189,14.359,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3210,6937402,K02894.01,Kepler-1380 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,10.3108232,141.5114,5.617,204,14,12.924781,131,01111111111111111000000000000000,1,5708,4.521,-0.02,0.893,0.967,288.11606,42.440418,15.619,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3211,6937529,K04382.01,Kepler-1597 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,2.94648935,132.42208,3.155,57,12.7,10.979312,455,11111111111111111000000000000000,1,6481,4.378,-0.08,1.171,1.194,288.16397,42.481079,14.144,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3212,6937692,K00513.01,Kepler-584 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,35.18105723,170.09969,7.545,987.7,63.1,50.65838,38,11111111111111111000000000000000,1,6520,4.375,0.07,1.215,1.279,288.23059,42.41362,14.856,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3213,6938264,K04180.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,1.121634781,132.31311,1.155,71.5,14.8,10.689971,1191,11111111111111111000000000000000,1,4518,4.589,0.22,0.72,0.735,288.44305,42.45676,13.958,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
3214,6939670,K06792.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,4.238855579,135.201464,5.2235,68002,374.8,2959.7893,632,11111111111111111000000000000000,1,5655,4.482,-0.72,0.804,0.716,288.96494,42.469391,14.858,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3215,6941084,K02348.01,Kepler-1204 b,CONFIRMED,CANDIDATE,0.99,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,85.7357202,170.98121,7.625,747.7,20.8,16.812538,17,11111111111111111000000000000000,1,6096,4.397,-0.04,1.077,1.054,289.4415,42.498131,15.301,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3216,6945786,K03136.01,Kepler-1909 b,CONFIRMED,CANDIDATE,0.99,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,2.39161966,133.07956,1.906,189.2,13.6,12.415068,560,11111111111111111000000000000000,1,4935,4.589,-0.42,0.685,0.663,290.88931,42.45966,15.738,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3217,6946199,K01359.01,Kepler-1744 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,Done,2017-08-31 00:00:00,2,q1_q17_dr25_tce,37.1011418,370.4803,5.5556,1357.5,55.2,47.76845,31,00011111111111111000000000000000,2,5986,4.527,-0.5,0.85,0.886,291.02069,42.46244,15.229,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3218,6946199,K01359.02,,CANDIDATE,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,104.8205868,374.83154,4.4794,3920.1,76.6,74.476715,12,00011111111111111000000000000000,2,5986,4.527,-0.5,0.85,0.886,291.02069,42.46244,15.229,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
3219,6946985,K08266.01,,FALSE POSITIVE,FALSE POSITIVE,0.388,1,0,0,0,q1_q17_dr25_koi,MOD_NONUNIQ_DV---CENT_SATURATED,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,440.584562,564.12806,10.534,65.9,16.1,9.966466,3,11111111111111111000000000000000,1,9935,4.205,0.07,1.996,2.332,291.2955,42.44994,9.397,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3220,6947164,K03531.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,70.58284717,190.4997847,8.81169,150931,2424,4710.9443,20,11111111111111111000000000000000,1,5973,4.516,-0.22,0.904,0.98,291.35696,42.493641,14.624,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3221,6947623,K06793.01,,CANDIDATE,CANDIDATE,0.972,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,3.62657392,133.57658,1.791,98.5,10.7,8.468717,374,11111111111111111000000000000000,1,5416,4.579,-0.08,0.8,0.89,291.49585,42.47813,14.835,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
3222,6947668,K03455.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,CENT_FEW_MEAS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,14.0545718,133.0972,4.066,274.3,11.6,10.198106,79,00011111111111111000000000000000,1,5783,4.539,-0.08,0.88,0.977,291.50708,42.429878,15.802,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
3223,6948054,K00869.01,Kepler-245 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,7.49018305,174.95037,2.7297,1123.6,53,43.14732,178,11111111111111111000000000000000,4,5103,4.562,0.04,0.787,0.823,291.63898,42.436321,15.599,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3224,6948054,K00869.02,Kepler-245 d,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,2,q1_q17_dr25_tce,36.2761238,201.2869,4.7865,1572.6,45.5,28.587673,39,11111111111111111000000000000000,4,5103,4.562,0.04,0.787,0.823,291.63898,42.436321,15.599,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3225,6948054,K00869.03,Kepler-245 c,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,4,q1_q17_dr25_tce,17.46087931,137.26594,2.2641,812.4,22.6,16.755081,69,11111111111111111000000000000000,4,5103,4.562,0.04,0.787,0.823,291.63898,42.436321,15.599,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3226,6948054,K00869.04,Kepler-245 e,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,3,q1_q17_dr25_tce,3.219814777,133.00406,2.0642,488.2,30.5,19.364616,391,11111111111111111000000000000000,4,5103,4.562,0.04,0.787,0.823,291.63898,42.436321,15.599,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3227,6948480,K02975.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,175.329014,230.9292,6.269,1059.1,16.7,14.519133,7,11111111111111111000000000000000,1,6008,4.499,-0.2,0.93,0.995,291.78754,42.469528,15.31,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3228,6948815,K05339.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,SWEET_EB---MOD_SEC_DV---MOD_SEC_ALT---MOD_ODDEVEN_DV---DEEP_V_SHAPED---SEASONAL_DEPTH_DV---CENT_FEW_DIFFS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,1.541530919,131.98454,4.8691,213262,601.5,4765.2236,117,00000000000001100000000000000000,1,7631,4.059,-0.26,1.937,1.564,291.88705,42.430149,15.348,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3229,6949061,K01960.01,Kepler-343 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,8.96847034,139.39473,4.4073,234.3,38.2,32.74615,145,11111111111111111000000000000000,2,5808,4.185,0.14,1.374,1.054,291.96069,42.43301,14.128,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3230,6949061,K01960.02,Kepler-343 c,CONFIRMED,CANDIDATE,0.992,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,2,q1_q17_dr25_tce,23.2218115,151.06904,2.744,210.4,16.9,13.971096,55,11111111111111111000000000000000,2,5808,4.185,0.14,1.374,1.054,291.96069,42.43301,14.128,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
